accuracy,perf,NUM_ITERATIONS,LOOP_SKIP,SKIP_SYNC,QUANTIZATION,worker_threads
0.6804636591478697,5.1e-05,6,8,1,0,1
0.6667167919799499,8e-05,6,10,1,1,1
0.7049874686716793,0.000263,35,10,1,0,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.6667167919799499,8e-05,6,10,1,1,1
0.7186215538847118,0.00014,6,3,1,0,1
0.6944862155388472,5e-05,6,5,1,0,1
0.6883208020050126,0.00023,6,10,1,0,2
0.9850751879699248,0.00118,6,1,1,1,1
0.6843859649122808,0.001172,176,10,0,0,1
0.6698370927318296,9.9e-05,10,7,1,0,1
0.9894611528822055,0.014501,235,1,0,0,1
0.6792355889724311,5.6e-05,12,10,1,0,1
0.6802130325814537,5.8e-05,13,10,1,0,1
0.7006390977443608,0.000258,32,8,1,0,1
0.6936215538847118,0.000168,6,9,1,1,1
0.6929949874686716,6.5e-05,6,9,0,0,1
0.6730701754385965,4.2e-05,8,10,0,0,1
0.6812907268170426,8.8e-05,6,4,1,0,1
0.6767669172932331,0.002332,358,10,1,0,1
0.6823182957393483,0.000573,9,6,1,0,2
0.6955639097744362,0.020074,261,3,1,1,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.6885714285714286,0.000102,12,7,1,0,1
0.6990726817042607,8.4e-05,16,10,0,0,1
0.6662781954887218,3.2e-05,6,10,0,0,1
0.6932832080200502,0.000371,6,10,1,0,2
0.6795614035087719,0.003385,211,10,1,0,1
0.9826441102756892,0.000364,6,1,1,0,1
0.9826441102756892,0.000374,6,1,1,0,1
0.9894611528822055,0.015761,254,1,1,0,1
0.6733208020050125,0.002577,318,8,0,0,1
0.66531328320802,0.013556,217,10,0,1,2
0.7227067669172933,0.002316,25,2,1,0,2
0.9850751879699248,0.001196,6,1,1,1,1
0.9826441102756892,0.000363,6,1,1,0,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.6865914786967419,0.000134,15,7,1,0,1
0.6804636591478697,5.1e-05,6,8,1,0,1
0.6840726817042606,0.000127,10,10,1,1,1
0.6833208020050126,0.005288,95,10,0,0,2
0.7186215538847118,0.000147,6,3,1,0,1
0.6667167919799499,8.2e-05,6,10,0,1,1
0.7049874686716793,0.00025,35,10,1,0,1
0.7272681704260652,0.004781,36,2,0,1,2
0.6838972431077694,0.000936,123,8,1,0,1
0.7007644110275689,0.00034,58,10,0,0,1
0.6778070175438596,0.001878,37,10,0,0,2
0.6804636591478697,5.1e-05,6,8,1,0,1
0.7050375939849625,0.000259,6,6,1,1,1
0.6667167919799499,8.1e-05,6,10,1,1,1
0.9826441102756892,0.000371,6,1,1,0,1
0.9826441102756892,0.000362,6,1,1,0,1
0.9826441102756892,0.000359,6,1,1,0,1
0.6925814536340852,0.001005,16,5,1,0,2
0.6782205513784461,0.026661,509,10,0,0,2
0.6930325814536341,0.001076,15,8,0,0,2
0.6804636591478697,5.2e-05,6,8,1,0,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.6929949874686716,6.8e-05,6,9,0,0,1
0.6855388471177946,0.000197,6,10,1,0,2
0.6646992481203007,0.000934,136,10,0,0,1
0.6667167919799499,8e-05,6,10,1,1,1
0.9850751879699248,0.001189,6,1,1,1,1
0.6739473684210526,0.002753,104,8,1,0,2
0.6995614035087719,0.001521,47,6,1,0,2
0.7131954887218045,0.033022,338,4,0,1,2
0.6807393483709273,0.005711,85,7,0,0,2
0.6667167919799499,8e-05,6,10,1,1,1
0.6730701754385965,4e-05,8,10,1,0,1
0.6667167919799499,8.1e-05,6,10,1,1,1
0.6944862155388472,5.2e-05,6,5,1,0,1
0.6593859649122806,4.9e-05,6,7,1,0,1
0.6662781954887218,3.4e-05,6,10,0,0,1
0.6929949874686716,6.3e-05,6,9,1,0,1
0.6667167919799499,8.4e-05,6,10,1,1,1
0.7274812030075188,0.000193,6,2,1,0,1
0.6731453634085214,0.000191,6,10,1,0,2
0.9826441102756892,0.00035,6,1,1,0,1
0.6816791979949874,0.000242,7,8,1,0,2
0.6938095238095239,0.000116,13,7,1,0,1
0.685576441102757,0.000453,21,8,0,1,1
0.693922305764411,0.002667,44,4,1,1,1
0.6858771929824561,7.4e-05,8,7,1,0,1
0.6929949874686716,6.3e-05,6,9,1,0,1
0.6792355889724311,5.7e-05,12,10,1,0,1
0.6593859649122806,5e-05,6,7,1,0,1
0.6772932330827068,0.000365,6,10,1,0,2
0.6934711779448621,0.040511,6461,10,1,0,1
0.6812907268170426,8.8e-05,6,4,1,0,1
0.6896491228070176,0.001537,60,7,1,1,1
0.6811779448621553,0.000298,44,10,0,0,1
0.6976315789473684,0.004401,176,3,0,0,1
0.6938596491228071,0.000627,10,4,1,1,1
0.6804636591478697,5.1e-05,6,8,1,0,1
0.6804636591478697,5.1e-05,6,8,1,0,1
0.7047368421052631,0.035301,5626,10,1,0,1
0.9826441102756892,0.000364,6,1,1,0,1
0.6916666666666667,0.000452,11,10,1,0,2
0.9894611528822055,0.017907,235,1,0,0,2
0.6779824561403509,0.001519,77,10,1,0,2
0.6857894736842105,7.3e-05,9,8,1,0,1
0.6936215538847118,0.000172,6,9,1,1,1
0.6959022556390977,0.002095,327,10,1,0,1
0.9826441102756892,0.000352,6,1,1,0,1
0.6944862155388472,5.7e-05,6,5,1,0,1
0.6944862155388472,5.3e-05,6,5,1,0,1
0.7160025062656641,0.000508,7,3,0,1,1
0.687468671679198,0.000251,10,8,1,1,1
0.9894611528822055,0.068492,1512,1,1,0,2
0.6966165413533835,0.00026,34,10,0,0,1
0.6697744360902256,3.5e-05,7,10,1,0,1
0.6712531328320802,0.000439,6,10,0,0,2
0.6667167919799499,8.2e-05,6,10,0,1,1
0.6803258145363409,0.000139,6,8,1,1,1
0.9826441102756892,0.000354,6,1,0,0,1
0.6817418546365914,0.005964,903,10,1,0,1
0.9617293233082707,0.000574,6,1,1,0,2
0.6667167919799499,8.1e-05,6,10,1,1,1
0.6667167919799499,8.1e-05,6,10,1,1,1
0.6936215538847118,0.000171,6,9,1,1,1
0.6730701754385965,4e-05,8,10,1,0,1
0.6593859649122806,5e-05,6,7,1,0,1
0.6702631578947369,8.4e-05,7,10,1,1,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.6822055137844611,0.000911,25,5,1,0,2
0.7067919799498747,0.003605,33,2,1,1,2
0.7024185463659147,0.000349,28,5,1,0,1
0.7007644110275689,0.000356,58,10,0,0,1
0.7105889724310777,0.001163,65,4,0,0,1
0.7021929824561404,0.001725,99,10,0,1,1
0.6896992481203008,0.000658,86,8,0,0,1
0.6880200501253133,0.002808,54,10,0,0,2
0.6790100250626566,0.001248,68,8,1,0,2
0.6903634085213033,0.00221,45,4,1,0,2
0.681704260651629,4.4e-05,9,10,1,0,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.6593859649122806,5.2e-05,6,7,0,0,1
0.6593859649122806,5.2e-05,6,7,0,0,1
0.6761152882205514,0.000365,14,8,1,1,1
0.6690852130325815,0.000708,36,4,0,0,1
0.6965538847117794,0.000184,20,7,1,0,1
0.678734335839599,0.001336,23,10,0,0,2
0.6667167919799499,8.1e-05,6,10,1,1,1
0.6929949874686716,6.4e-05,6,9,1,0,1
0.6804636591478697,5.1e-05,6,8,1,0,1
0.6865789473684211,0.000569,63,7,1,0,1
0.685576441102757,0.000445,21,8,1,1,1
0.7093358395989975,0.000506,44,5,1,0,1
0.6816917293233082,0.004108,60,10,0,1,2
0.7047493734335839,0.000245,36,10,1,0,1
0.6843859649122808,0.001171,176,10,1,0,1
0.6833333333333333,0.001457,14,4,1,1,2
0.6855012531328321,0.001097,165,10,0,0,1
0.6958020050125313,0.006545,235,7,0,1,1
0.6960902255639098,0.000446,77,10,1,0,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.684812030075188,0.000155,16,8,0,0,1
0.7239974937343359,0.000686,7,2,1,1,1
0.7055263157894737,0.008438,254,5,1,0,2
0.660764411027569,0.001781,34,10,0,0,2
0.6964912280701754,0.000407,11,5,1,0,2
0.6937092731829574,0.000322,25,5,1,0,1
0.6793233082706767,0.001235,33,10,1,1,2
0.6804636591478697,4.9e-05,6,8,1,0,1
0.6804636591478697,5.4e-05,6,8,1,0,1
0.703734335839599,0.000672,13,6,1,1,1
0.6936215538847118,0.000164,6,9,1,1,1
0.7046365914786967,8.4e-05,6,6,1,0,1
0.6956140350877194,0.001661,129,5,1,0,1
0.6863659147869674,0.001548,118,5,1,0,1
0.7092606516290727,0.002147,121,4,0,0,1
0.6879699248120301,0.000182,7,5,1,1,1
0.7021929824561404,0.00171,99,10,1,1,1
0.7040852130325814,0.000531,27,4,0,0,1
0.6824937343358396,0.00034,54,10,0,0,1
0.6861152882205515,0.000187,8,7,1,1,1
0.6833834586466165,0.000104,17,10,1,0,1
0.6593859649122806,5e-05,6,7,1,0,1
0.6667167919799499,8.3e-05,6,10,0,1,1
0.6929949874686716,6e-05,6,9,1,0,1
0.6838345864661655,0.000319,20,10,1,1,1
0.6885338345864662,0.00039,65,10,1,0,1
0.6667167919799499,8e-05,6,10,1,1,1
0.6764912280701754,0.000386,24,10,0,1,1
0.6833834586466165,0.000104,17,10,1,0,1
0.6804636591478697,5.2e-05,6,8,1,0,1
0.6593859649122806,5e-05,6,7,1,0,1
0.6804636591478697,6.8e-05,6,8,1,0,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.6882205513784461,0.000634,8,7,0,0,2
0.6676817042606517,0.001392,47,8,1,0,2
0.7047493734335839,0.000273,36,10,0,0,1
0.6667167919799499,8e-05,6,10,1,1,1
0.7050375939849625,0.000248,6,6,1,1,1
0.7012781954887217,0.000554,21,9,0,1,1
0.6787593984962406,0.000537,6,10,1,0,2
0.6907894736842105,0.011194,1763,10,1,0,1
0.6630325814536341,0.00044,6,10,1,0,2
0.6662781954887218,3.6e-05,6,10,0,0,1
0.68968671679198,0.000457,76,10,1,0,1
0.6944862155388472,5.2e-05,6,5,1,0,1
0.6667167919799499,8.1e-05,6,10,1,1,1
0.6675814536340852,0.001251,189,10,1,0,1
0.6747243107769423,0.001635,91,10,1,0,2
0.6982832080200501,0.017916,719,7,1,0,2
0.7185213032581453,0.000912,21,8,1,1,2
0.6593859649122806,4.9e-05,6,7,1,0,1
0.6662781954887218,3.2e-05,6,10,0,0,1
0.6803258145363409,0.000141,6,8,1,1,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.6676817042606517,0.009526,1515,10,1,0,1
0.6667167919799499,8.2e-05,6,10,1,1,1
0.7093358395989975,0.000526,44,5,0,0,1
0.6870300751879699,0.001284,60,8,1,1,1
0.7103884711779449,0.000435,36,5,1,0,1
0.6787844611528822,0.000105,18,10,1,0,1
0.7274812030075188,0.000186,6,2,1,0,1
0.6833834586466165,0.000104,17,10,1,0,1
0.6987719298245614,0.027083,4228,10,1,0,1
0.675513784461153,0.000137,24,10,1,0,1
0.6593859649122806,5.3e-05,6,7,0,0,1
0.6804636591478697,5.1e-05,6,8,1,0,1
0.6804636591478697,5.1e-05,6,8,1,0,1
0.6844611528822055,0.056594,8924,10,1,0,1
0.6605513784461152,0.000518,84,10,0,0,1
0.6698370927318296,9.9e-05,10,7,0,0,1
0.6656516290726817,0.000288,11,9,1,1,1
0.6760526315789473,0.002353,354,10,1,0,1
0.9826441102756892,0.000369,6,1,1,0,1
0.6667167919799499,8e-05,6,10,1,1,1
0.7274812030075188,0.000186,6,2,1,0,1
0.6842857142857143,0.000287,6,10,1,0,2
0.6831328320802005,0.00012,20,10,1,0,1
0.6667167919799499,8e-05,6,10,1,1,1
0.6711403508771929,0.00014,23,10,1,0,1
0.679874686716792,0.001977,306,10,1,0,1
0.6869674185463659,0.000726,98,8,1,0,1
0.6768922305764411,0.000197,7,9,1,1,1
0.687468671679198,0.000249,10,8,0,1,1
0.6910025062656642,0.003336,254,5,1,0,1
0.68203007518797,0.062252,9622,10,1,0,1
0.6730325814536341,0.001881,287,10,1,0,1
0.6764035087719298,0.005722,859,10,1,0,1
0.6850375939849624,0.000349,6,10,1,0,2
0.6667167919799499,8.1e-05,6,10,1,1,1
0.6981328320802005,6.7e-05,14,10,1,0,1
0.9826441102756892,0.000352,6,1,0,0,1
0.9826441102756892,0.000364,6,1,1,0,1
0.6792481203007519,0.000289,6,10,1,0,2
0.9826441102756892,0.000381,6,1,1,0,1
0.6966165413533835,0.000249,34,10,1,0,1
0.6905263157894737,0.001084,87,5,1,0,1
0.6808145363408522,0.000231,25,7,1,0,1
0.7014536340852131,0.000973,33,6,1,0,2
0.6662781954887218,3.3e-05,6,10,0,0,1
0.6667167919799499,8.3e-05,6,10,1,1,1
0.6778947368421053,0.000131,14,8,1,0,1
0.6833834586466165,0.000104,17,10,1,0,1
0.6802130325814537,6.7e-05,13,10,1,0,1
0.6854010025062657,0.000194,28,10,1,0,1
0.69671679197995,0.001207,27,10,1,0,2
0.7077944862155389,0.000486,25,4,0,0,1
0.7011528822055137,0.000121,7,4,1,0,1
0.6714786967418547,0.008995,496,10,1,1,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.6831328320802005,4.8e-05,10,10,1,0,1
0.9826441102756892,0.000369,6,1,1,0,1
0.6921428571428572,0.017974,2772,10,1,0,1
0.6791854636591479,0.001029,152,10,0,0,1
0.741954887218045,0.001508,42,2,1,0,1
0.708421052631579,0.001556,88,4,1,0,1
0.6929949874686716,6.9e-05,6,9,1,0,1
0.6702631578947369,9e-05,7,10,1,1,1
0.6929949874686716,6.6e-05,6,9,1,0,1
0.6510902255639097,0.000296,31,9,1,0,1
0.6854010025062657,0.000195,28,10,0,0,1
0.6809649122807018,0.003956,476,8,0,0,1
0.6824937343358396,0.000322,54,10,1,0,1
0.6886967418546366,0.000164,19,8,0,0,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.6944862155388472,5.4e-05,6,5,1,0,1
0.9826441102756892,0.000364,6,1,1,0,1
0.6634586466165413,0.001028,160,10,1,0,1
0.6667167919799499,8e-05,6,10,1,1,1
0.7274812030075188,0.000187,6,2,0,0,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.6817543859649122,0.000381,12,5,1,1,1
0.6667167919799499,8.4e-05,6,10,1,1,1
0.6815037593984963,0.000117,19,10,1,0,1
0.6978070175438597,0.000598,47,5,1,0,1
0.6899749373433584,0.000477,22,4,0,0,1
0.690889724310777,0.000447,78,10,1,0,1
0.6901503759398496,0.000586,7,6,1,1,2
0.9826441102756892,0.000369,6,1,1,0,1
0.6761027568922306,0.016703,950,10,1,1,1
0.6661654135338346,0.000622,6,10,0,0,2
0.6759273182957393,0.000268,30,7,1,0,1
0.6891729323308271,0.000162,21,8,0,0,1
0.6712280701754386,0.000177,16,5,1,0,1
0.6934837092731829,0.000945,60,10,0,1,1
0.6831328320802005,0.000125,20,10,1,0,1
0.7002130325814536,0.00021,16,10,1,1,1
0.6842731829573935,0.000305,6,10,1,0,2
0.6815914786967419,0.000204,6,10,1,0,2
0.6779699248120301,0.000194,6,10,1,0,2
0.9826441102756892,0.000367,6,1,1,0,1
0.6857017543859649,0.002091,122,10,1,1,1
0.9828070175438597,0.000546,9,1,1,0,1
0.6662781954887218,3.2e-05,6,10,0,0,1
0.693233082706767,0.000323,36,7,1,0,1
0.6766290726817042,0.000526,86,10,1,0,1
0.6776065162907268,7.6e-05,7,7,1,0,1
0.678796992481203,0.000719,60,5,1,0,1
0.6966165413533835,0.000246,34,10,0,0,1
0.6803258145363409,0.000142,6,8,1,1,1
0.6957017543859649,0.00032,13,7,1,1,1
0.6667167919799499,8.5e-05,6,10,1,1,1
0.6812907268170426,9.1e-05,6,4,0,0,1
0.6778822055137845,0.008451,1339,10,1,0,1
0.9826441102756892,0.00035,6,1,1,0,1
0.6958020050125313,0.006424,235,7,1,1,1
0.7090977443609023,0.001376,77,4,0,0,1
0.6996616541353384,0.001612,66,8,1,0,2
0.674436090225564,0.0012,57,9,1,1,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.6802130325814537,6.1e-05,13,10,1,0,1
0.6804636591478697,5.3e-05,6,8,1,0,1
0.6667167919799499,8.4e-05,6,10,1,1,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.6593859649122806,4.8e-05,6,7,1,0,1
0.6812907268170426,8.9e-05,6,4,1,0,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.7254010025062656,0.000617,6,2,1,1,1
0.7186215538847118,0.000147,6,3,1,0,1
0.6894611528822054,7.3e-05,15,10,1,0,1
0.6860401002506266,0.001568,10,8,0,1,2
0.6749122807017545,0.000238,20,5,1,0,1
0.6950751879699248,0.000431,69,10,0,0,1
0.6734085213032581,0.000471,11,9,1,0,2
0.681704260651629,4.2e-05,9,10,1,0,1
0.6698370927318296,9.6e-05,10,7,1,0,1
0.6929949874686716,6.5e-05,6,9,1,0,1
0.6807268170426065,0.000281,18,10,1,1,1
0.6667167919799499,8e-05,6,10,1,1,1
0.6667167919799499,8e-05,6,10,1,1,1
0.6730701754385965,4e-05,8,10,1,0,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.6802255639097745,0.000285,33,7,1,0,1
0.6863032581453634,0.000396,33,6,1,0,1
0.7014661654135339,0.00131,28,5,1,1,1
0.6854636591478697,0.000459,58,8,1,0,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.6751754385964912,5.4e-05,11,10,1,0,1
0.6929949874686716,6.3e-05,6,9,1,0,1
0.6865538847117795,0.000213,6,10,1,0,2
0.6662781954887218,3.3e-05,6,10,0,0,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.6797368421052632,0.028669,1695,10,1,1,1
0.7077944862155389,0.000473,25,4,1,0,1
0.7009649122807018,0.000367,30,5,1,0,1
0.6997619047619048,0.000195,26,10,0,0,1
0.6796491228070176,0.00049,61,8,0,0,1
0.6667167919799499,8e-05,6,10,1,1,1
0.6777568922305764,0.000772,121,10,1,0,1
0.6804636591478697,5.1e-05,6,8,1,0,1
0.6662781954887218,3.2e-05,6,10,0,0,1
0.6734085213032581,0.000105,8,10,1,1,1
0.6667167919799499,8.2e-05,6,10,0,1,1
0.6929949874686716,6.1e-05,6,9,1,0,1
0.6992481203007519,0.000376,6,10,1,0,2
0.7274812030075188,0.000204,6,2,0,0,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.6905388471177945,0.000249,6,10,1,0,2
0.6934837092731829,0.000942,60,10,1,1,1
0.6815037593984963,0.000123,19,10,0,0,1
0.6978070175438597,0.000585,47,5,0,0,1
0.6966416040100251,0.000309,36,8,0,0,1
0.6864285714285714,0.000144,14,9,0,0,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.6981328320802005,6.6e-05,14,10,1,0,1
0.6662781954887218,3.2e-05,6,10,0,0,1
0.7096992481203008,0.00032,49,10,1,0,1
0.6600125313283208,0.001066,156,10,0,0,1
0.6793859649122806,0.000381,6,10,0,0,2
0.6965538847117794,0.00018,20,7,1,0,1
0.7026441102756893,0.001367,48,10,1,0,2
0.6795614035087719,0.000136,13,5,0,0,1
0.6891729323308271,0.000161,21,8,1,0,1
0.6861152882205515,0.0002,8,7,1,1,1
0.6944862155388472,5.5e-05,6,5,0,0,1
0.6929949874686716,6.6e-05,6,9,0,0,1
0.6712280701754386,0.026232,4143,10,1,0,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.6983959899749373,0.000246,6,10,1,0,2
0.6980952380952381,0.000339,57,10,0,0,1
0.7040852130325814,0.00068,36,10,1,1,1
0.6793107769423559,0.000436,25,10,1,1,1
0.6926691729323309,0.000606,6,10,1,0,2
0.6885213032581454,0.000305,11,10,1,0,2
0.9826441102756892,0.000356,6,1,1,0,1
0.9827944862155389,0.000666,11,1,1,0,1
0.6929949874686716,6.4e-05,6,9,1,0,1
0.6929949874686716,6.6e-05,6,9,0,0,1
0.6815037593984963,0.00012,19,10,1,0,1
0.6851629072681704,0.002558,397,10,1,0,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.6662781954887218,3.2e-05,6,10,0,0,1
0.6662781954887218,3.2e-05,6,10,0,0,1
0.6776065162907268,5.8e-05,7,7,1,0,1
0.6757769423558897,0.000141,11,10,0,1,1
0.6803634085213033,0.004059,235,10,1,1,1
0.7006140350877192,0.000947,77,5,1,0,1
0.6929949874686716,6.6e-05,6,9,1,0,1
0.6929949874686716,6e-05,6,9,1,0,1
0.9850751879699248,0.001304,6,1,1,1,1
0.6881954887218045,0.024607,3896,10,1,0,1
0.680501253132832,0.06369,9581,10,0,0,1
0.7333208020050126,0.00022,9,3,0,0,1
0.6968045112781955,0.002576,379,9,1,0,1
0.694937343358396,0.000205,10,4,0,0,1
0.6795614035087719,0.000136,13,5,1,0,1
0.7046365914786967,8e-05,6,6,1,0,1
0.6804636591478697,4.9e-05,6,8,1,0,1
0.6782330827067669,8.8e-05,10,9,0,0,1
0.6662781954887218,3.7e-05,6,10,0,0,1
0.6605513784461152,0.000523,84,10,1,0,1
0.6842857142857143,0.000439,6,10,1,0,2
0.6948621553884712,0.001561,244,10,1,0,1
0.6761904761904762,0.000962,147,10,1,0,1
0.7004385964912281,0.000468,11,5,1,0,2
0.6940977443609022,0.000189,21,7,1,0,1
0.6958521303258145,0.00024,33,10,1,0,1
0.6954260651629073,0.000154,6,5,0,1,1
0.6667167919799499,8e-05,6,10,1,1,1
0.688358395989975,0.008508,1318,10,1,0,1
0.6662781954887218,3.2e-05,6,10,0,0,1
0.6822681704260651,0.000424,6,10,1,0,2
0.6795864661654135,0.056629,3351,10,1,1,1
0.6745989974937343,0.000642,28,10,1,0,2
0.6560651629072682,0.000876,137,10,1,0,1
0.702844611528822,0.001101,25,4,1,0,2
0.6706516290726817,0.001348,206,10,1,0,1
0.6965538847117794,0.000175,20,7,1,0,1
0.6730701754385965,3.9e-05,8,10,1,0,1
0.6787844611528822,0.000107,18,10,1,0,1
0.6593859649122806,4.8e-05,6,7,1,0,1
0.6667167919799499,7.8e-05,6,10,1,1,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.6804636591478697,5.1e-05,6,8,1,0,1
0.6929949874686716,6.6e-05,6,9,1,0,1
0.9826441102756892,0.000363,6,1,1,0,1
0.6753383458646616,0.00022,6,10,1,0,2
0.9826441102756892,0.000355,6,1,1,0,1
0.7274812030075188,0.000185,6,2,1,0,1
0.7274812030075188,0.000197,6,2,1,0,1
0.7016290726817043,0.000406,47,9,0,0,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.6697744360902256,4.4e-05,7,10,0,0,1
0.6803258145363409,0.000138,6,8,1,1,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.6999749373433584,0.000372,38,9,0,0,1
0.6867543859649123,0.000919,9,8,0,0,2
0.6662781954887218,3.3e-05,6,10,1,0,1
0.6792355889724311,0.000242,19,5,0,0,1
0.7054010025062656,0.000255,38,10,1,0,1
0.6841353383458646,0.000389,10,10,1,1,2
0.6593859649122806,4.8e-05,6,7,1,0,1
0.7034711779448621,0.000187,13,6,1,0,1
0.6877443609022557,0.000119,21,10,1,0,1
0.7096365914786967,0.000399,33,5,1,0,1
0.6785964912280702,0.000378,43,7,1,0,1
0.6804636591478697,5.2e-05,6,8,1,0,1
0.6866165413533835,0.001056,57,4,0,0,1
0.6966416040100251,0.000284,36,8,1,0,1
0.6698997493734336,0.00216,317,10,1,0,1
0.6662781954887218,3.2e-05,6,10,0,0,1
0.6667167919799499,8.6e-05,6,10,1,1,1
0.6667167919799499,8.2e-05,6,10,0,1,1
0.6776065162907268,5.8e-05,7,7,1,0,1
0.6751754385964912,5.5e-05,11,10,1,0,1
0.680187969924812,0.003159,235,5,0,0,1
0.6909147869674186,0.000904,77,6,1,0,1
0.6843859649122808,0.00019,9,8,1,1,1
0.694937343358396,0.000203,10,4,1,0,1
0.6868922305764411,0.000328,13,10,1,0,2
0.6818170426065162,0.000372,63,10,1,0,1
0.6915538847117795,0.000113,11,5,1,0,1
0.7099624060150376,0.000452,18,3,1,0,1
0.6775689223057644,0.000651,33,4,1,0,1
0.6751754385964912,5.4e-05,11,10,1,0,1
0.7046365914786967,7.9e-05,6,6,1,0,1
0.6667167919799499,8.6e-05,6,10,0,1,1
0.6775062656641604,0.001915,283,10,1,0,1
0.680062656641604,0.000151,12,10,1,1,1
0.6786591478696742,0.000157,25,10,1,0,1
0.6873558897243108,6.5e-05,7,5,0,0,1
0.6635714285714286,9.6e-05,9,7,0,0,1
0.6810025062656642,0.002805,344,8,0,0,1
0.7046365914786967,8e-05,6,6,1,0,1
0.6936215538847118,0.000183,6,9,1,1,1
0.6929949874686716,6.6e-05,6,9,1,0,1
0.6936215538847118,0.000171,6,9,0,1,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.6873057644110276,7.6e-05,8,5,0,0,1
0.7042606516290727,0.00028,39,10,0,0,1
0.6965538847117794,0.000188,20,7,0,0,1
0.6930952380952381,0.000305,7,6,1,0,2
0.6662781954887218,3.2e-05,6,10,0,0,1
0.6667167919799499,7.8e-05,6,10,1,1,1
0.6593859649122806,5e-05,6,7,1,0,1
0.6667167919799499,8.2e-05,6,10,0,1,1
0.6929949874686716,6.3e-05,6,9,0,0,1
0.6667167919799499,8.3e-05,6,10,0,1,1
0.6929949874686716,6.1e-05,6,9,1,0,1
0.6593859649122806,5.1e-05,6,7,1,0,1
0.6667167919799499,8.7e-05,6,10,1,1,1
0.7007644110275689,0.000273,40,10,1,0,1
0.6667167919799499,8.6e-05,6,10,0,1,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.7046365914786967,7.9e-05,6,6,1,0,1
0.6944862155388472,5.2e-05,6,5,1,0,1
0.6662781954887218,3.2e-05,6,10,0,0,1
0.6914285714285715,0.00137,147,7,1,0,1
0.7002756892230577,0.000608,89,10,0,0,1
0.6760902255639099,0.000168,16,9,1,0,1
0.6762531328320802,0.000437,57,9,0,0,1
0.6804636591478697,5.1e-05,6,8,1,0,1
0.6734085213032581,0.000103,8,10,1,1,1
0.6840726817042606,0.000125,10,10,1,1,1
0.6795864661654135,0.000449,6,10,0,0,2
0.6729197994987468,0.003916,561,10,0,0,1
0.6913784461152882,0.000645,6,3,1,0,2
0.6667167919799499,8e-05,6,10,1,1,1
0.6667167919799499,8.5e-05,6,10,1,1,1
0.6667167919799499,8e-05,6,10,1,1,1
0.9826441102756892,0.000371,6,1,1,0,1
0.6804761904761905,0.041913,6634,10,1,0,1
0.6707769423558898,0.000185,18,9,1,0,1
0.7041228070175438,0.000425,39,7,1,0,1
0.6764661654135338,0.000817,128,10,1,0,1
0.6667167919799499,8e-05,6,10,1,1,1
0.6697744360902256,3.6e-05,7,10,0,0,1
0.681704260651629,5.4e-05,9,10,0,0,1
0.6667418546365915,0.000441,6,10,1,0,2
0.741015037593985,0.008334,236,2,1,0,1
0.6831328320802005,4.8e-05,10,10,1,0,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.6561278195488722,0.015868,235,5,0,0,2
0.6732832080200502,0.004617,77,10,0,0,2
0.6934962406015037,0.000157,20,8,1,0,1
0.7011904761904761,0.000374,7,4,1,1,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.6778320802005012,0.001384,213,10,1,0,1
0.697218045112782,0.000404,66,10,1,0,1
0.6882080200501253,0.141306,3516,4,1,0,2
0.6667167919799499,8e-05,6,10,1,1,1
0.6929323308270676,0.000336,22,10,0,1,1
0.6667167919799499,7.8e-05,6,10,1,1,1
0.6568671679197995,0.000153,6,7,1,1,1
0.6667167919799499,8.1e-05,6,10,1,1,1
0.9850751879699248,0.001216,6,1,1,1,1
0.6662781954887218,3.3e-05,6,10,0,0,1
0.9826441102756892,0.000361,6,1,1,0,1
